x,y,z,xx,yy,zz
0.0 , 0.0 , 0.0 , 13.4 , 4.0 , -17.0
9.087797 , 2.7127755 , -11.529296 , 13.4 , 4.1 , -17.5
10.993513 , 3.3256166 , -14.166849 , 13.4 , 4.1 , -17.5
11.86229 , 3.6049562 , -15.369044 , 13.4 , 4.0 , -17.0
12.372813 , 3.7373755 , -15.916845 , 13.4 , 4.1 , -17.5
12.709284 , 3.8547263 , -16.42827 , 13.4 , 4.1 , -17.5
12.943546 , 3.936414 , -16.784262 , 13.4 , 4.1 , -17.5
13.110865 , 3.9947636 , -17.03855 , 13.4 , 4.1 , -17.5
13.231635 , 4.036896 , -17.222176 , 13.4 , 4.1 , -17.5
13.319039 , 4.06741 , -17.355175 , 13.4 , 4.1 , -17.5
13.382184 , 4.089478 , -17.451378 , 13.4 , 4.1 , -17.5
13.42759 , 4.1053705 , -17.520678 , 13.4 , 4.0 , -16.2
13.460005 , 4.087891 , -17.195223 , 13.4 , 4.0 , -17.0
13.482907 , 4.0748496 , -17.18701 , 13.4 , 4.0 , -17.0
13.498857 , 4.065069 , -17.180046 , 13.4 , 4.1 , -17.5
13.509731 , 4.0865674 , -17.318434 , 13.4 , 4.1 , -17.5
13.516908 , 4.102056 , -17.418669 , 13.4 , 4.0 , -17.0
13.521398 , 4.0842686 , -17.346586 , 13.4 , 4.1 , -17.5
13.52394 , 4.0999217 , -17.437351 , 13.4 , 4.1 , -17.5
13.525077 , 4.111144 , -17.502771 , 13.4 , 4.1 , -17.5
13.525202 , 4.1191287 , -17.549658 , 13.4 , 4.1 , -17.5
13.524604 , 4.1247487 , -17.583004 , 13.4 , 4.1 , -17.5
13.523494 , 4.128643 , -17.606462 , 13.4 , 4.1 , -17.5
13.522024 , 4.13128 , -17.622704 , 13.6 , 4.1 , -21.8
13.577969 , 4.133001 , -18.873423 , 13.4 , 4.1 , -17.5
13.560561 , 4.1340566 , -18.54686 , 13.4 , 4.1 , -17.5
13.547209 , 4.1346297 , -18.307013 , 13.4 , 4.1 , -17.5
13.536836 , 4.134854 , -18.130648 , 13.4 , 4.1 , -17.5
13.528657 , 4.1348267 , -18.000761 , 13.4 , 4.1 , -17.5
13.522096 , 4.13462 , -17.904905 , 13.4 , 4.0 , -17.0
13.516731 , 4.1054945 , -17.69002 , 13.4 , 4.1 , -17.5
13.512253 , 4.112819 , -17.676086 , 13.4 , 4.1 , -17.5
13.508434 , 4.118004 , -17.665142 , 13.4 , 4.1 , -17.5
13.505109 , 4.1216254 , -17.6564 , 13.4 , 4.1 , -17.5
13.502156 , 4.1241074 , -17.649284 , 13.4 , 4.1 , -17.5
13.499485 , 4.125757 , -17.643372 , 13.4 , 4.1 , -17.5
13.49703 , 4.1268024 , -17.638353 , 13.4 , 4.1 , -17.5
13.494743 , 4.127407 , -17.634003 , 13.4 , 4.0 , -17.0
13.492588 , 4.098936 , -17.48637 , 13.4 , 4.0 , -17.0
13.490539 , 4.0779757 , -17.377823 , 13.4 , 4.1 , -17.5
13.488574 , 4.0912666 , -17.44165 , 13.0 , 3.9 , -11.1
13.371686 , 4.043349 , -15.647807 , 13.4 , 4.1 , -17.5
13.400799 , 4.065686 , -16.17603 , 13.4 , 4.1 , -17.5
13.421668 , 4.081893 , -16.562056 , 13.4 , 4.1 , -17.5
13.436513 , 4.0936146 , -16.844007 , 13.4 , 4.1 , -17.5
13.446955 , 4.102055 , -17.049788 , 13.4 , 4.1 , -17.5
13.454182 , 4.1080966 , -17.199818 , 13.4 , 4.1 , -17.5
13.459061 , 4.1123843 , -17.30905 , 13.3 , 3.9 , -16.3
13.433492 , 4.057914 , -17.043568 , 13.4 , 4.1 , -17.5
13.443149 , 4.0754495 , -17.19389 , 13.4 , 4.0 , -16.2
13.449828 , 4.0594206 , -16.929785 , 13.4 , 4.1 , -17.5
13.454335 , 4.0763288 , -17.109882 , 13.4 , 4.1 , -17.5
13.457257 , 4.0885816 , -17.241165 , 13.4 , 4.1 , -17.5
13.459027 , 4.0974283 , -17.336723 , 13.4 , 4.1 , -17.5
13.459959 , 4.103784 , -17.40614 , 13.4 , 4.0 , -17.0
13.460283 , 4.0795827 , -17.312748 , 13.4 , 4.0 , -17.0
13.46017 , 4.061781 , -17.244019 , 13.4 , 4.0 , -17.0
13.459741 , 4.048666 , -17.193352 , 13.4 , 4.1 , -17.5
13.459086 , 4.0677195 , -17.299593 , 13.4 , 4.1 , -17.5
13.458274 , 4.0815554 , -17.376865 , 13.4 , 4.1 , -17.5
13.45735 , 4.0915737 , -17.432941 , 13.4 , 4.1 , -17.5
13.45635 , 4.0987997 , -17.473507 , 13.4 , 4.1 , -17.5
13.455301 , 4.1039824 , -17.502726 , 13.4 , 4.0 , -17.0
13.454221 , 4.078933 , -17.379951 , 13.4 , 4.1 , -17.5
13.453122 , 4.0892625 , -17.433466 , 13.4 , 4.1 , -17.5
13.452016 , 4.096722 , -17.472185 , 13.4 , 4.1 , -17.5
13.45091 , 4.102083 , -17.50008 , 13.3 , 3.9 , -16.3
13.421065 , 4.048425 , -17.175158 , 13.4 , 4.1 , -17.5
13.427704 , 4.066595 , -17.282146 , 13.4 , 4.1 , -17.5
13.4322815 , 4.0798006 , -17.360039 , 13.4 , 4.1 , -17.5
13.435354 , 4.089373 , -17.416637 , 13.3 , 3.9 , -16.3
13.408585 , 4.038797 , -17.112703 , 13.4 , 4.1 , -17.5
13.417497 , 4.0592356 , -17.23513 , 13.4 , 4.1 , -17.5
13.423756 , 4.0741076 , -17.324347 , 13.4 , 4.0 , -17.0
13.428078 , 4.0561566 , -17.24551 , 13.4 , 4.1 , -17.5
13.4309845 , 4.0717087 , -17.331308 , 13.4 , 4.1 , -17.5
13.432861 , 4.083007 , -17.393724 , 13.4 , 4.1 , -17.5
13.433988 , 4.0911922 , -17.439034 , 13.4 , 4.1 , -17.5
13.433988 , 4.0911922 , -17.439034 , 13.4 , 4.1 , -17.5
13.434567 , 4.0971 , -17.47182 , 13.3 , 3.9 , -16.3
13.405998 , 4.043833 , -17.15039 , 13.0 , 3.9 , -11.1
13.298613 , 4.0048184 , -15.419788 , 13.4 , 4.1 , -17.5
13.33492 , 4.0337534 , -15.994965 , 13.4 , 4.1 , -17.5
13.361271 , 4.054856 , -16.41566 , 13.3 , 3.9 , -16.3
13.351577 , 4.0127063 , -16.378155 , 13.4 , 4.0 , -17.0
13.373051 , 4.010596 , -16.552029 , 13.4 , 4.1 , -17.5
13.388552 , 4.037767 , -16.822912 , 13.4 , 4.1 , -17.5
13.399685 , 4.0575814 , -17.020847 , 13.4 , 4.1 , -17.5
13.407624 , 4.072012 , -17.165384 , 13.4 , 4.1 , -17.5
13.413227 , 4.0825014 , -17.270832 , 13.4 , 4.1 , -17.5
13.417125 , 4.0901074 , -17.34767 , 13.4 , 4.1 , -17.5
13.419777 , 4.095603 , -17.403566 , 13.4 , 4.1 , -17.5
13.42152 , 4.0995555 , -17.444138 , 13.4 , 4.0 , -17.0
13.422602 , 4.073609 , -17.329647 , 13.4 , 4.1 , -17.5
13.4232025 , 4.0833483 , -17.38951 , 13.4 , 4.1 , -17.5
13.423454 , 4.0904107 , -17.432997 , 13.3 , 3.9 , -16.3
13.394681 , 4.0379677 , -17.119228 , 13.4 , 4.1 , -17.5
13.402242 , 4.0571218 , -17.234877 , 13.3 , 3.9 , -16.3
13.378822 , 4.013529 , -16.973915 , 13.4 , 4.1 , -17.5
13.390311 , 4.039168 , -17.128256 , 13.3 , 3.9 , -16.3
13.369771 , 4.0003195 , -16.895601 , 13.3 , 3.9 , -16.3
13.354597 , 3.971881 , -16.725357 , 13.4 , 4.1 , -17.5
13.372132 , 4.008622 , -16.946152 , 13.4 , 4.1 , -17.5
13.384805 , 4.0354567 , -17.107477 , 13.4 , 4.1 , -17.5
13.393919 , 4.05504 , -17.225273 , 13.4 , 4.1 , -17.5
13.400433 , 4.069316 , -17.311203 , 13.3 , 3.9 , -16.3
13.376262 , 4.022141 , -17.028418 , 13.4 , 4.1 , -17.5
13.387229 , 4.045179 , -17.166895 , 13.4 , 4.1 , -17.5
13.395106 , 4.0619855 , -17.267977 , 13.4 , 4.1 , -17.5
13.400724 , 4.074231 , -17.341686 , 13.4 , 4.1 , -17.5
13.404691 , 4.083139 , -17.395359 , 13.4 , 4.1 , -17.5
13.407451 , 4.0896044 , -17.43437 , 13.4 , 4.1 , -17.5
13.409329 , 4.0942817 , -17.46265 , 13.4 , 4.1 , -17.5
13.410566 , 4.097652 , -17.48308 , 13.4 , 4.1 , -17.5
13.411336 , 4.1000657 , -17.497766 , 13.4 , 4.1 , -17.5
13.411765 , 4.10178 , -17.508255 , 13.1 , 3.9 , -11.9
13.325577 , 4.045403 , -15.903406 , 13.4 , 4.1 , -17.5
13.3488245 , 4.0617275 , -16.342428 , 13.4 , 4.1 , -17.5
13.365715 , 4.0736284 , -16.663555 , 13.4 , 4.1 , -17.5
13.3779545 , 4.0822906 , -16.898373 , 13.4 , 4.1 , -17.5
13.386791 , 4.088583 , -17.07001 , 13.4 , 4.1 , -17.5
13.39314 , 4.0931416 , -17.195396 , 13.0 , 3.9 , -11.1
13.282493 , 4.0388436 , -15.444117 , 13.4 , 4.1 , -17.5
13.316684 , 4.056702 , -16.00676 , 13.4 , 4.1 , -17.5
13.3415985 , 4.0697293 , -16.418377 , 13.4 , 4.1 , -17.5
13.359723 , 4.079221 , -16.719435 , 13.4 , 4.0 , -17.0
13.372879 , 4.057328 , -16.795578 , 13.4 , 4.1 , -17.5
13.3824005 , 4.0700865 , -16.995197 , 13.4 , 4.1 , -17.5
13.389262 , 4.079383 , -17.141062 , 13.4 , 4.1 , -17.5
13.394178 , 4.086145 , -17.247581 , 13.4 , 4.1 , -17.5
13.397674 , 4.091053 , -17.325298 , 13.4 , 4.1 , -17.5
13.400129 , 4.0946045 , -17.381935 , 13.4 , 4.1 , -17.5
13.401827 , 4.0971637 , -17.423143 , 13.4 , 4.1 , -17.5
13.402971 , 4.0989966 , -17.45306 , 13.4 , 4.1 , -17.5
13.403711 , 4.100299 , -17.474716 , 13.4 , 4.1 , -17.5
13.404159 , 4.101214 , -17.49033 , 13.4 , 4.1 , -17.5
13.404392 , 4.1018453 , -17.501522 , 13.4 , 4.1 , -17.5
13.404472 , 4.10227 , -17.509483 , 13.4 , 4.1 , -17.5
13.404442 , 4.102545 , -17.515081 , 13.4 , 4.1 , -17.5
13.40433 , 4.1027093 , -17.518955 , 13.4 , 4.1 , -17.5
13.404163 , 4.1027946 , -17.52157 , 13.4 , 4.1 , -17.5
13.403955 , 4.102823 , -17.523268 , 13.4 , 4.0 , -17.0
13.403721 , 4.0740094 , -17.380299 , 13.3 , 3.9 , -16.3
13.374668 , 4.0241165 , -17.073996 , 13.4 , 4.1 , -17.5
13.3821535 , 4.045225 , -17.195555 , 13.4 , 4.1 , -17.5
13.387554 , 4.0606446 , -17.284334 , 13.4 , 4.1 , -17.5
13.391431 , 4.0718994 , -17.349121 , 13.4 , 4.1 , -17.5
13.394193 , 4.0801067 , -17.396347 , 13.4 , 4.1 , -17.5
13.39614 , 4.0860825 , -17.430717 , 13.3 , 3.9 , -16.3
13.368694 , 4.032827 , -17.110088 , 13.4 , 4.1 , -17.5
13.377363 , 4.051476 , -17.221172 , 13.4 , 4.1 , -17.5
13.383639 , 4.0650973 , -17.3023 , 13.4 , 4.0 , -17.0
13.3881645 , 4.0462394 , -17.2175 , 13.4 , 4.1 , -17.5
13.39141 , 4.061237 , -17.299398 , 13.4 , 4.0 , -17.0
13.39372 , 4.0433865 , -17.21517 , 13.3 , 3.9 , -16.3
13.366546 , 4.0015244 , -16.951899 , 13.4 , 4.0 , -17.0
13.3754225 , 3.9997156 , -16.960981 , 13.4 , 4.1 , -17.5
13.381857 , 4.027194 , -17.111609 , 13.0 , 3.9 , -11.1
