x,y,z,xx,yy,zz
0.0 , 0.0 , 0.0 , -0.0 , -8.1 , -19.0
0.0 , -5.4933705 , -12.885684 , -0.0 , -8.1 , -19.0
0.0 , -6.6453333 , -15.587818 , -0.0 , -8.1 , -19.0
0.0 , -7.1704893 , -16.819666 , -0.0 , -8.1 , -19.0
0.0 , -7.479089 , -17.543541 , 0.0 , -7.8 , -12.6
0.0 , -7.5924015 , -16.098997 , -0.0 , -8.1 , -19.0
0.0 , -7.7591805 , -16.968168 , 0.0 , -7.8 , -12.6
0.0 , -7.791493 , -15.737084 , -0.0 , -8.1 , -19.0
0.0 , -7.901116 , -16.68955 , -0.0 , -8.1 , -19.0
0.0 , -7.9806747 , -17.383623 , -0.0 , -8.1 , -19.0
0.0 , -8.038399 , -17.89032 , -0.0 , -8.1 , -19.0
0.0 , -8.080163 , -18.260138 , -0.0 , -8.1 , -19.0
0.0 , -8.110237 , -18.52968 , -0.0 , -8.1 , -19.0
0.0 , -8.131748 , -18.725708 , -0.0 , -8.1 , -19.0
0.0 , -8.146993 , -18.867855 , -0.0 , -8.1 , -19.0
0.0 , -8.157656 , -18.970533 , -0.0 , -8.1 , -19.0
0.0 , -8.164976 , -19.044327 , -0.0 , -8.1 , -19.0
0.0 , -8.169861 , -19.096992 , -0.0 , -8.1 , -19.0
0.0 , -8.172974 , -19.134224 , -0.0 , -8.1 , -19.0
0.0 , -8.174802 , -19.160185 , -0.0 , -8.1 , -19.0
0.0 , -8.175701 , -19.17793 , -0.0 , -8.1 , -19.0
0.0 , -8.175931 , -19.189692 , -0.0 , -8.1 , -19.0
0.0 , -8.175681 , -19.197102 , -0.0 , -8.1 , -19.0
0.0 , -8.17509 , -19.201355 , -0.0 , -8.1 , -19.0
0.0 , -8.174257 , -19.203325 , -0.0 , -8.1 , -19.0
0.0 , -8.173259 , -19.203651 , -0.0 , -8.1 , -19.0
0.0 , -8.172146 , -19.202797 , -0.0 , -8.1 , -19.0
0.0 , -8.1709585 , -19.201103 , -0.0 , -8.1 , -19.0
0.0 , -8.1697235 , -19.198816 , -0.0 , -8.1 , -19.0
0.0 , -8.168462 , -19.196117 , 0.0 , -7.8 , -12.6
0.0 , -8.080815 , -17.350523 , -0.0 , -8.1 , -19.0
0.0 , -8.102786 , -17.843285 , -0.0 , -8.1 , -19.0
0.0 , -8.118529 , -18.202957 , -0.0 , -8.1 , -19.0
0.0 , -8.129721 , -18.465242 , 0.0 , -7.8 , -12.6
0.0 , -8.051274 , -16.814903 , -0.0 , -8.1 , -19.0
0.0 , -8.079943 , -17.449331 , -0.0 , -8.1 , -19.0
0.0 , -8.100614 , -17.912762 , -0.0 , -8.1 , -19.0
0.0 , -8.115437 , -18.25105 , -0.0 , -8.1 , -19.0
0.0 , -8.125984 , -18.49776 , -0.0 , -8.1 , -19.0
0.0 , -8.133409 , -18.677452 , -0.0 , -8.1 , -19.0
0.0 , -8.138553 , -18.80811 , -0.0 , -8.1 , -19.0
0.0 , -8.142033 , -18.902885 , -0.0 , -8.1 , -19.0
0.0 , -8.1442995 , -18.971416 , -0.0 , -8.1 , -19.0
0.0 , -8.145683 , -19.02075 , -0.0 , -8.1 , -19.0
0.0 , -8.146426 , -19.056046 , -0.0 , -8.1 , -19.0
0.0 , -8.146704 , -19.08108 , -0.0 , -8.1 , -19.0
