x,y,z,xx,yy,zz
0.0 , 0.0 , 0.0 , -28.0 , 7.6 , -25.4
-18.989428 , 5.1542735 , -17.226124 , -28.0 , 7.6 , -25.4
-22.971521 , 6.235127 , -20.838451 , -28.0 , 7.6 , -25.4
-24.786877 , 6.727866 , -22.485237 , -28.0 , 7.6 , -25.4
-25.85364 , 7.0174165 , -23.452944 , -28.0 , 7.6 , -25.4
-26.556713 , 7.2082505 , -24.090733 , -28.0 , 7.6 , -25.4
-27.046217 , 7.341116 , -24.534782 , -27.2 , 7.5 , -19.1
-27.164303 , 7.407071 , -23.028599 , -28.0 , 7.6 , -25.4
-27.479515 , 7.4834247 , -23.752522 , -28.0 , 7.6 , -25.4
-27.708035 , 7.5387325 , -24.279526 , -28.0 , 7.6 , -25.4
-27.87356 , 7.578744 , -24.663675 , -28.0 , 7.6 , -25.4
-27.993036 , 7.6075716 , -24.943457 , -28.0 , 7.6 , -25.4
-28.078785 , 7.6282077 , -25.146782 , -28.0 , 7.6 , -25.4
-28.139833 , 7.6428466 , -25.294065 , -27.2 , 7.5 , -19.1
-27.951803 , 7.6242228 , -23.581118 , -28.0 , 7.6 , -25.4
-28.043762 , 7.639045 , -24.14697 , -28.0 , 7.6 , -25.4
-28.109442 , 7.6494503 , -24.55971 , -28.0 , 7.6 , -25.4
-28.155914 , 7.6566334 , -24.86031 , -28.0 , 7.6 , -25.4
-28.188362 , 7.661467 , -25.078815 , -28.0 , 7.6 , -25.4
-28.210583 , 7.6645923 , -25.237251 , -27.2 , 7.5 , -19.1
-27.994457 , 7.637615 , -23.533442 , -28.0 , 7.6 , -25.4
-28.065971 , 7.6463714 , -24.105316 , -27.9 , 7.7 , -24.2
-28.088037 , 7.6812425 , -24.176268 , -28.0 , 7.6 , -25.4
-28.131672 , 7.6775107 , -24.573328 , -28.0 , 7.6 , -25.4
-28.162247 , 7.6744137 , -24.86255 , -28.0 , 7.6 , -25.4
-28.183292 , 7.671789 , -25.072884 , -28.0 , 7.6 , -25.4
-28.197393 , 7.6695185 , -25.22551 , -28.0 , 7.6 , -25.4
-28.20644 , 7.667514 , -25.335934 , -28.0 , 7.6 , -25.4
-28.211815 , 7.6657114 , -25.415497 , -28.0 , 7.6 , -25.4
-28.214527 , 7.6640644 , -25.4725 , -28.0 , 7.6 , -25.4
-28.215319 , 7.662537 , -25.51302 , -27.9 , 7.7 , -24.2
