x,y,z,xx,yy,zz
0.0 , 0.0 , 0.0 , 19.0 , -8.7 , -14.7
0.0 , 0.0 , 0.0 , 19.0 , -8.7 , -14.7
12.885684 , -5.9002867 , -9.96945 , 19.0 , -8.7 , -14.7
15.587818 , -7.1375794 , -12.060048 , 19.0 , -8.7 , -14.7
16.819666 , -7.7016363 , -13.013109 , 19.0 , -8.7 , -14.7
16.819666 , -7.7016363 , -13.013109 , 19.0 , -8.7 , -14.7
16.819666 , -7.7016363 , -13.013109 , 19.0 , -8.7 , -14.7
16.819666 , -7.7016363 , -13.013109 , 19.0 , -8.7 , -14.7
17.543541 , -8.033095 , -13.57316 , 19.0 , -8.7 , -14.7
17.543541 , -8.033095 , -13.57316 , 19.0 , -8.7 , -14.7
17.543541 , -8.033095 , -13.57316 , 19.0 , -8.7 , -14.7
18.020626 , -8.25155 , -13.942274 , 19.0 , -8.7 , -14.7
18.020626 , -8.25155 , -13.942274 , 19.0 , -8.7 , -14.7
18.35279 , -8.4036455 , -14.199264 , 18.6 , -8.6 , -10.6
18.35279 , -8.4036455 , -14.199264 , 18.6 , -8.6 , -10.6
18.474266 , -8.483336 , -13.196197 , 19.0 , -8.7 , -14.7
18.474266 , -8.483336 , -13.196197 , 19.0 , -8.7 , -14.7
18.676935 , -8.569604 , -13.650826 , 18.6 , -8.5 , -10.0
18.708616 , -8.574491 , -12.628353 , 19.0 , -8.7 , -14.7
18.845991 , -8.63521 , -13.234569 , 19.0 , -8.7 , -14.7
18.945425 , -8.679142 , -13.677791 , 19.0 , -8.7 , -14.7
19.017067 , -8.710775 , -14.001603 , 19.0 , -8.7 , -14.7
19.068352 , -8.733402 , -14.237857 , 19.0 , -8.7 , -14.7
19.104736 , -8.749436 , -14.409917 , 19.0 , -8.7 , -14.7
19.104736 , -8.749436 , -14.409917 , 19.0 , -8.7 , -14.7
19.13023 , -8.760652 , -14.534936 , 19.0 , -8.7 , -14.7
19.147772 , -8.768351 , -14.625503 , 19.0 , -8.7 , -14.7
19.159521 , -8.773487 , -14.690856 , 19.0 , -8.7 , -14.7
19.167057 , -8.77676 , -14.737768 , 19.0 , -8.7 , -14.7
19.171535 , -8.778683 , -14.7712 , 18.6 , -8.5 , -10.0
19.058352 , -8.721903 , -13.438274 , 19.0 , -8.7 , -14.7
19.090103 , -8.737683 , -13.819865 , 19.0 , -8.7 , -14.7
19.112375 , -8.748791 , -14.098278 , 19.0 , -8.7 , -14.7
19.112375 , -8.748791 , -14.098278 , 19.0 , -8.7 , -14.7
19.127733 , -8.75649 , -14.301195 , 18.8 , -8.7 , -14.0
19.080389 , -8.7617035 , -14.247061 , 19.0 , -8.7 , -14.7
19.080389 , -8.7617035 , -14.247061 , 19.0 , -8.7 , -14.7
19.10256 , -8.765107 , -14.408666 , 19.0 , -8.7 , -14.7
19.117905 , -8.767196 , -14.526147 , 19.0 , -8.7 , -14.7
19.128273 , -8.768331 , -14.611355 , 19.0 , -8.7 , -14.7
19.135015 , -8.768775 , -14.672959 , 19.0 , -8.7 , -14.7
19.135015 , -8.768775 , -14.672959 , 19.0 , -8.7 , -14.7
19.139124 , -8.7687235 , -14.717306 , 19.0 , -8.7 , -14.7
19.139124 , -8.7687235 , -14.717306 , 19.0 , -8.7 , -14.7
19.141321 , -8.768315 , -14.749036 , 19.0 , -8.7 , -14.7
19.142136 , -8.767654 , -14.771548 , 19.0 , -8.7 , -14.7
19.141954 , -8.766816 , -14.787328 , 19.0 , -8.7 , -14.7
19.141058 , -8.765855 , -14.798193 , 19.0 , -8.7 , -14.7
19.139656 , -8.76481 , -14.805476 , 19.0 , -8.7 , -14.7
19.137896 , -8.76371 , -14.810149 , 19.0 , -8.7 , -14.7
19.137896 , -8.76371 , -14.810149 , 19.0 , -8.7 , -14.7
19.137896 , -8.76371 , -14.810149 , 19.0 , -8.7 , -14.7
19.13589 , -8.762577 , -14.812924 , 19.0 , -8.7 , -14.7
19.133715 , -8.761426 , -14.814323 , 19.0 , -8.7 , -14.7
19.131432 , -8.760267 , -14.814727 , 19.0 , -8.7 , -14.7
19.12908 , -8.7591095 , -14.814413 , 19.0 , -8.7 , -14.7
19.126694 , -8.757957 , -14.813585 , 19.0 , -8.7 , -14.7
19.124292 , -8.756816 , -14.812392 , 19.0 , -8.7 , -14.7
19.121891 , -8.755687 , -14.810942 , 19.0 , -8.7 , -14.7
19.119503 , -8.754572 , -14.809314 , 19.0 , -8.7 , -14.7
19.117134 , -8.753473 , -14.807567 , 19.0 , -8.7 , -14.7
19.114792 , -8.752391 , -14.805741 , 19.0 , -8.7 , -14.7
19.112478 , -8.751326 , -14.803867 , 19.0 , -8.7 , -14.7
19.112478 , -8.751326 , -14.803867 , 19.0 , -8.7 , -14.7
19.110199 , -8.750278 , -14.80197 , 19.0 , -8.7 , -14.7
19.107952 , -8.749248 , -14.800061 , 18.6 , -8.5 , -10.0
18.99079 , -8.69076 , -13.447496 , 19.0 , -8.7 , -14.7
19.019543 , -8.705228 , -13.809022 , 19.0 , -8.7 , -14.7
19.040041 , -8.715569 , -14.073166 , 19.0 , -8.7 , -14.7
19.054506 , -8.722892 , -14.26603 , 18.8 , -8.7 , -14.0
19.007093 , -8.72801 , -14.205573 , 18.6 , -8.5 , -10.0
18.914457 , -8.674048 , -13.011636 , 19.0 , -8.7 , -14.7
18.961199 , -8.691846 , -13.489204 , 19.0 , -8.7 , -14.7
18.99491 , -8.704643 , -13.838323 , 19.0 , -8.7 , -14.7
19.019089 , -8.713785 , -14.093415 , 19.0 , -8.7 , -14.7
19.019089 , -8.713785 , -14.093415 , 19.0 , -8.7 , -14.7
19.036299 , -8.720253 , -14.279681 , 18.8 , -8.7 , -14.0
18.990944 , -8.724769 , -14.214416 , 19.0 , -8.7 , -14.7
19.014803 , -8.727859 , -14.367553 , 19.0 , -8.7 , -14.7
19.014803 , -8.727859 , -14.367553 , 19.0 , -8.7 , -14.7
19.031803 , -8.729908 , -14.479201 , 19.0 , -8.7 , -14.7
19.04379 , -8.731198 , -14.560483 , 19.0 , -8.7 , -14.7
19.052113 , -8.731938 , -14.619541 , 19.0 , -8.7 , -14.7
19.05776 , -8.732277 , -14.662336 , 19.0 , -8.7 , -14.7
19.05776 , -8.732277 , -14.662336 , 19.0 , -8.7 , -14.7
19.061459 , -8.7323265 , -14.693234 , 19.0 , -8.7 , -14.7
19.063736 , -8.732167 , -14.715428 , 19.0 , -8.7 , -14.7
19.06498 , -8.731857 , -14.7312565 , 19.0 , -8.7 , -14.7
19.06498 , -8.731857 , -14.7312565 , 19.0 , -8.7 , -14.7
19.065475 , -8.731442 , -14.742433 , 19.0 , -8.7 , -14.7
19.065475 , -8.731442 , -14.742433 , 19.0 , -8.7 , -14.7
19.06543 , -8.730952 , -14.750209 , 19.0 , -8.7 , -14.7
19.064993 , -8.730411 , -14.755503 , 19.0 , -8.7 , -14.7
19.064278 , -8.729834 , -14.7589855 , 19.0 , -8.7 , -14.7
19.063366 , -8.729235 , -14.761149 , 19.0 , -8.7 , -14.7
19.062315 , -8.728622 , -14.762354 , 19.0 , -8.7 , -14.7
19.06117 , -8.728003 , -14.762861 , 19.0 , -8.7 , -14.7
19.059961 , -8.727381 , -14.762865 , 19.0 , -8.7 , -14.7
19.059961 , -8.727381 , -14.762865 , 19.0 , -8.7 , -14.7
19.058714 , -8.72676 , -14.7625065 , 19.0 , -8.7 , -14.7
19.057442 , -8.726143 , -14.7618885 , 19.0 , -8.7 , -14.7
19.05616 , -8.725532 , -14.7610855 , 19.0 , -8.7 , -14.7
19.054874 , -8.724927 , -14.760154 , 18.6 , -8.5 , -10.0
18.938572 , -8.666818 , -13.407609 , 19.0 , -8.7 , -14.7
18.968248 , -8.681703 , -13.770179 , 19.0 , -8.7 , -14.7
18.989645 , -8.69245 , -14.035268 , 19.0 , -8.7 , -14.7
18.989645 , -8.69245 , -14.035268 , 19.0 , -8.7 , -14.7
19.004984 , -8.70017 , -14.228997 , 19.0 , -8.7 , -14.7
19.015894 , -8.705675 , -14.370488 , 19.0 , -8.7 , -14.7
19.023567 , -8.709564 , -14.473741 , 19.0 , -8.7 , -14.7
19.028875 , -8.71227 , -14.549003 , 19.0 , -8.7 , -14.7
19.03246 , -8.714113 , -14.603779 , 19.0 , -8.7 , -14.7
19.034784 , -8.715326 , -14.643562 , 19.0 , -8.7 , -14.7
19.036192 , -8.716081 , -14.672375 , 19.0 , -8.7 , -14.7
19.036934 , -8.716502 , -14.69316 , 19.0 , -8.7 , -14.7
19.036934 , -8.716502 , -14.69316 , 19.0 , -8.7 , -14.7
19.037193 , -8.7166815 , -14.708075 , 19.0 , -8.7 , -14.7
19.037106 , -8.716686 , -14.718695 , 19.0 , -8.7 , -14.7
19.036766 , -8.716564 , -14.726176 , 19.0 , -8.7 , -14.7
19.03625 , -8.716353 , -14.731365 , 19.0 , -8.7 , -14.7
19.035606 , -8.716078 , -14.73488 , 19.0 , -8.7 , -14.7
19.034876 , -8.715758 , -14.737175 , 19.0 , -8.7 , -14.7
19.034084 , -8.715408 , -14.73858 , 19.0 , -8.7 , -14.7
19.034084 , -8.715408 , -14.73858 , 19.0 , -8.7 , -14.7
19.033255 , -8.715037 , -14.73934 , 19.0 , -8.7 , -14.7
19.033255 , -8.715037 , -14.73934 , 19.0 , -8.7 , -14.7
19.0324 , -8.714654 , -14.739631 , 19.0 , -8.7 , -14.7
19.031532 , -8.714262 , -14.739582 , 19.0 , -8.7 , -14.7
19.030659 , -8.713868 , -14.739291 , 19.0 , -8.7 , -14.7
19.029787 , -8.713472 , -14.738826 , 19.0 , -8.7 , -14.7
19.028917 , -8.7130785 , -14.738237 , 19.0 , -8.7 , -14.7
19.028917 , -8.7130785 , -14.738237 , 19.0 , -8.7 , -14.7
19.028055 , -8.712687 , -14.737564 , 19.0 , -8.7 , -14.7
19.027203 , -8.712299 , -14.736831 , 19.0 , -8.7 , -14.7
19.027203 , -8.712299 , -14.736831 , 19.0 , -8.7 , -14.7
19.02636 , -8.711917 , -14.736059 , 19.0 , -8.7 , -14.7
19.025528 , -8.711539 , -14.735263 , 19.0 , -8.7 , -14.7
19.02471 , -8.711167 , -14.734453 , 19.0 , -8.7 , -14.7
19.023905 , -8.710801 , -14.733637 , 19.0 , -8.7 , -14.7
19.023905 , -8.710801 , -14.733637 , 19.0 , -8.7 , -14.7
19.023905 , -8.710801 , -14.733637 , 19.0 , -8.7 , -14.7
19.023905 , -8.710801 , -14.733637 , 19.0 , -8.7 , -14.7
19.023113 , -8.710441 , -14.73282 , 19.0 , -8.7 , -14.7
19.022333 , -8.710087 , -14.732006 , 19.0 , -8.7 , -14.7
19.022333 , -8.710087 , -14.732006 , 19.0 , -8.7 , -14.7
19.021566 , -8.709738 , -14.731198 , 19.0 , -8.7 , -14.7
19.020815 , -8.709395 , -14.730398 , 19.0 , -8.7 , -14.7
19.020075 , -8.70906 , -14.729609 , 18.6 , -8.6 , -10.6
19.020075 , -8.70906 , -14.729609 , 18.6 , -8.6 , -10.6
18.904186 , -8.679938 , -13.54842 , 19.0 , -8.7 , -14.7
18.934462 , -8.687361 , -13.865291 , 19.0 , -8.7 , -14.7
18.956446 , -8.692714 , -14.0970545 , 18.8 , -8.7 , -14.0
18.914778 , -8.696552 , -14.064969 , 18.6 , -8.5 , -10.0
18.826582 , -8.641698 , -12.8897915 , 19.0 , -8.7 , -14.7
18.87715 , -8.659116 , -13.384115 , 19.0 , -8.7 , -14.7
18.914 , -8.67179 , -13.745775 , 19.0 , -8.7 , -14.7
18.94081 , -8.680994 , -14.010316 , 19.0 , -8.7 , -14.7
18.960272 , -8.687658 , -14.203761 , 19.0 , -8.7 , -14.7
18.974358 , -8.692464 , -14.3451605 , 19.0 , -8.7 , -14.7
18.98451 , -8.69591 , -14.448462 , 19.0 , -8.7 , -14.7
18.991789 , -8.698364 , -14.523874 , 19.0 , -8.7 , -14.7
18.996964 , -8.700091 , -14.578875 , 18.6 , -8.6 , -10.6
18.996964 , -8.700091 , -14.578875 , 18.6 , -8.6 , -10.6
18.885416 , -8.672491 , -13.438261 , 19.0 , -8.7 , -14.7
18.918928 , -8.68105 , -13.785104 , 19.0 , -8.7 , -14.7
18.943316 , -8.687251 , -14.038802 , 18.6 , -8.5 , -10.0
18.845835 , -8.6341305 , -12.870816 , 19.0 , -8.7 , -14.7
18.845835 , -8.6341305 , -12.870816 , 19.0 , -8.7 , -14.7
18.845835 , -8.6341305 , -12.870816 , 19.0 , -8.7 , -14.7
18.889658 , -8.6528425 , -13.370641 , 19.0 , -8.7 , -14.7
18.921598 , -8.666478 , -13.73632 , 19.0 , -8.7 , -14.7
18.944843 , -8.676399 , -14.003796 , 19.0 , -8.7 , -14.7
18.961725 , -8.683601 , -14.199384 , 19.0 , -8.7 , -14.7
18.973951 , -8.688815 , -14.342347 , 19.0 , -8.7 , -14.7
18.982773 , -8.692573 , -14.446788 , 19.0 , -8.7 , -14.7
18.989101 , -8.695267 , -14.52303 , 18.8 , -8.7 , -14.0
18.93601 , -8.697183 , -14.377038 , 19.0 , -8.7 , -14.7
18.93601 , -8.697183 , -14.377038 , 19.0 , -8.7 , -14.7
18.93601 , -8.697183 , -14.377038 , 19.0 , -8.7 , -14.7
18.954687 , -8.698531 , -14.471785 , 19.0 , -8.7 , -14.7
18.954687 , -8.698531 , -14.471785 , 19.0 , -8.7 , -14.7
18.968239 , -8.699464 , -14.540938 , 19.0 , -8.7 , -14.7
18.97804 , -8.700093 , -14.591358 , 19.0 , -8.7 , -14.7
18.985098 , -8.700502 , -14.628068 , 19.0 , -8.7 , -14.7
18.985098 , -8.700502 , -14.628068 , 19.0 , -8.7 , -14.7
18.99015 , -8.700751 , -14.654744 , 19.0 , -8.7 , -14.7
18.993736 , -8.700883 , -14.674078 , 19.0 , -8.7 , -14.7
18.996252 , -8.700932 , -14.688041 , 19.0 , -8.7 , -14.7
18.996252 , -8.700932 , -14.688041 , 19.0 , -8.7 , -14.7
18.996252 , -8.700932 , -14.688041 , 19.0 , -8.7 , -14.7
18.997984 , -8.700918 , -14.698074 , 19.0 , -8.7 , -14.7
18.997984 , -8.700918 , -14.698074 , 19.0 , -8.7 , -14.7
18.999147 , -8.700862 , -14.705235 , 19.0 , -8.7 , -14.7
18.999147 , -8.700862 , -14.705235 , 19.0 , -8.7 , -14.7
18.999893 , -8.700774 , -14.710296 , 19.0 , -8.7 , -14.7
19.000338 , -8.7006645 , -14.713821 , 19.0 , -8.7 , -14.7
19.000563 , -8.700541 , -14.7162285 , 19.0 , -8.7 , -14.7
19.000631 , -8.700406 , -14.717818 , 19.0 , -8.7 , -14.7
19.000631 , -8.700406 , -14.717818 , 19.0 , -8.7 , -14.7
19.000584 , -8.700266 , -14.718813 , 19.0 , -8.7 , -14.7
19.000454 , -8.700121 , -14.719376 , 19.0 , -8.7 , -14.7
19.000454 , -8.700121 , -14.719376 , 19.0 , -8.7 , -14.7
19.000454 , -8.700121 , -14.719376 , 19.0 , -8.7 , -14.7
19.000269 , -8.699974 , -14.7196245 , 19.0 , -8.7 , -14.7
19.000042 , -8.699826 , -14.719647 , 19.0 , -8.7 , -14.7
18.999786 , -8.699679 , -14.719506 , 19.0 , -8.7 , -14.7
18.999514 , -8.699533 , -14.71925 , 19.0 , -8.7 , -14.7
18.999514 , -8.699533 , -14.71925 , 19.0 , -8.7 , -14.7
18.999228 , -8.6993885 , -14.71891 , 19.0 , -8.7 , -14.7
18.998936 , -8.699245 , -14.718513 , 19.0 , -8.7 , -14.7
18.99864 , -8.699105 , -14.718076 , 19.0 , -8.7 , -14.7
18.998344 , -8.698967 , -14.717613 , 19.0 , -8.7 , -14.7
18.998344 , -8.698967 , -14.717613 , 19.0 , -8.7 , -14.7
18.998049 , -8.698831 , -14.7171335 , 19.0 , -8.7 , -14.7
18.997755 , -8.698698 , -14.716644 , 19.0 , -8.7 , -14.7
18.997465 , -8.698566 , -14.71615 , 19.0 , -8.7 , -14.7
18.99718 , -8.698439 , -14.715656 , 19.0 , -8.7 , -14.7
18.996899 , -8.698313 , -14.715163 , 19.0 , -8.7 , -14.7
18.996622 , -8.69819 , -14.714674 , 19.0 , -8.7 , -14.7
18.996351 , -8.698069 , -14.7141905 , 19.0 , -8.7 , -14.7
18.996084 , -8.69795 , -14.713713 , 19.0 , -8.7 , -14.7
18.996084 , -8.69795 , -14.713713 , 19.0 , -8.7 , -14.7
