x,y,z,xx,yy,zz
0.0 , 0.0 , 0.0 , 22.0 , -9.1 , -14.7
0.0 , 0.0 , 0.0 , 22.0 , -9.1 , -14.7
14.920265 , -6.1715646 , -9.96945 , 22.0 , -9.0 , -14.8
18.049053 , -7.421774 , -12.104019 , 22.0 , -9.0 , -14.8
18.049053 , -7.421774 , -12.104019 , 22.0 , -9.0 , -14.8
18.049053 , -7.421774 , -12.104019 , 22.0 , -9.0 , -14.8
18.049053 , -7.421774 , -12.104019 , 22.0 , -9.0 , -14.8
18.049053 , -7.421774 , -12.104019 , 22.0 , -9.0 , -14.8
18.049053 , -7.421774 , -12.104019 , 22.0 , -9.0 , -14.8
18.049053 , -7.421774 , -12.104019 , 22.0 , -9.0 , -14.8
19.475403 , -7.9917607 , -13.077084 , 22.0 , -9.1 , -14.7
20.313574 , -8.358435 , -13.617159 , 22.0 , -9.0 , -14.8
20.313574 , -8.358435 , -13.617159 , 22.0 , -9.0 , -14.8
20.313574 , -8.358435 , -13.617159 , 22.0 , -9.0 , -14.8
20.313574 , -8.358435 , -13.617159 , 22.0 , -9.0 , -14.8
20.865988 , -8.570022 , -14.003184 , 22.6 , -9.2 , -20.7
20.865988 , -8.570022 , -14.003184 , 22.6 , -9.2 , -20.7
20.865988 , -8.570022 , -14.003184 , 22.6 , -9.2 , -20.7
20.865988 , -8.570022 , -14.003184 , 22.6 , -9.2 , -20.7
20.865988 , -8.570022 , -14.003184 , 22.6 , -9.2 , -20.7
20.865988 , -8.570022 , -14.003184 , 22.6 , -9.2 , -20.7
20.865988 , -8.570022 , -14.003184 , 22.6 , -9.2 , -20.7
21.42619 , -8.775882 , -15.998569 , 22.0 , -9.1 , -14.7
21.652752 , -8.894 , -15.6882105 , 22.0 , -9.1 , -14.7
21.652752 , -8.894 , -15.6882105 , 22.0 , -9.1 , -14.7
21.816124 , -8.979265 , -15.462551 , 22.6 , -9.2 , -20.7
21.816124 , -8.979265 , -15.462551 , 22.6 , -9.2 , -20.7
21.816124 , -8.979265 , -15.462551 , 22.6 , -9.2 , -20.7
22.106936 , -9.06978 , -17.02495 , 22.0 , -9.1 , -14.7
22.106936 , -9.06978 , -17.02495 , 22.0 , -9.1 , -14.7
22.145391 , -9.106615 , -16.437248 , 22.0 , -9.1 , -14.7
22.172161 , -9.133007 , -16.005772 , 22.6 , -9.2 , -20.7
22.172161 , -9.133007 , -16.005772 , 22.6 , -9.2 , -20.7
22.172161 , -9.133007 , -16.005772 , 22.6 , -9.2 , -20.7
22.172161 , -9.133007 , -16.005772 , 22.6 , -9.2 , -20.7
22.172161 , -9.133007 , -16.005772 , 22.6 , -9.2 , -20.7
22.172161 , -9.133007 , -16.005772 , 22.6 , -9.2 , -20.7
22.363478 , -9.180599 , -17.419754 , 22.0 , -9.1 , -14.7
22.328857 , -9.18598 , -16.72079 , 22.6 , -9.2 , -20.7
22.328857 , -9.18598 , -16.72079 , 22.6 , -9.2 , -20.7
22.328857 , -9.18598 , -16.72079 , 22.6 , -9.2 , -20.7
22.328857 , -9.18598 , -16.72079 , 22.6 , -9.2 , -20.7
22.328857 , -9.18598 , -16.72079 , 22.6 , -9.2 , -20.7
22.328857 , -9.18598 , -16.72079 , 22.6 , -9.2 , -20.7
22.328857 , -9.18598 , -16.72079 , 22.6 , -9.2 , -20.7
22.475407 , -9.218223 , -17.940573 , 22.0 , -9.0 , -14.8
22.475407 , -9.218223 , -17.940573 , 22.0 , -9.0 , -14.8
22.475407 , -9.218223 , -17.940573 , 22.0 , -9.0 , -14.8
22.407904 , -9.1834755 , -17.126867 , 22.0 , -9.1 , -14.7
22.407904 , -9.1834755 , -17.126867 , 22.0 , -9.1 , -14.7
22.407904 , -9.1834755 , -17.126867 , 22.0 , -9.1 , -14.7
22.35721 , -9.186411 , -16.501495 , 22.6 , -9.2 , -20.7
22.35721 , -9.186411 , -16.501495 , 22.6 , -9.2 , -20.7
22.492142 , -9.21691 , -17.775835 , 22.0 , -9.1 , -14.7
22.492142 , -9.21691 , -17.775835 , 22.0 , -9.1 , -14.7
22.416227 , -9.209806 , -16.973213 , 22.6 , -9.2 , -20.7
