x,y,z,xx,yy,zz
3.2967348 , 8.20653 , -17.227343 , 3.2 , 8.4 , -21.0
3.2592702 , 8.281459 , -18.68846 , 3.2 , 8.4 , -21.0
3.1562712 , 8.487457 , -22.705418 , 3.2 , 8.4 , -21.0
3.1974878 , 8.405025 , -21.09797 , 3.3 , 8.2 , -17.1
3.2932808 , 8.213438 , -17.362045 , 3.2 , 8.4 , -21.0
3.2570643 , 8.285871 , -18.77448 , 3.2 , 8.4 , -21.0
3.1549294 , 8.490141 , -22.757757 , 3.2 , 8.4 , -21.0
3.192771 , 8.414457 , -21.281942 , 3.2 , 8.4 , -21.0
3.195662 , 8.408675 , -21.169184 , 3.2 , 8.4 , -21.0
3.197397 , 8.405205 , -21.101515 , 3.2 , 8.4 , -21.0
3.1984382 , 8.403123 , -21.06091 , 3.2 , 8.4 , -21.0
3.1990628 , 8.401874 , -21.036547 , 3.2 , 8.4 , -21.0
3.1994379 , 8.401124 , -21.021929 , 3.2 , 8.4 , -21.0
3.1996627 , 8.400674 , -21.013157 , 3.2 , 8.4 , -21.0
3.1997976 , 8.400405 , -21.007895 , 3.2 , 8.4 , -21.0
3.2031188 , 8.393763 , -20.878366 , 3.3 , 8.2 , -17.1
3.2967057 , 8.206589 , -17.228477 , 3.2 , 8.4 , -21.0
3.2601597 , 8.27968 , -18.653772 , 3.3 , 8.2 , -17.1
3.2553997 , 8.2892 , -18.839409 , 3.2 , 8.4 , -21.0
3.2530804 , 8.293839 , -18.929865 , 3.2 , 8.4 , -21.0
3.1525185 , 8.494964 , -22.851786 , 3.2 , 8.4 , -21.0
3.1912925 , 8.417414 , -21.339592 , 3.2 , 8.4 , -21.0
3.1985412 , 8.402917 , -21.056894 , 3.3 , 8.2 , -17.1
3.2939274 , 8.212145 , -17.336836 , 3.2 , 8.4 , -21.0
3.2574766 , 8.285046 , -18.758415 , 3.2 , 8.4 , -21.0
3.1551797 , 8.48964 , -22.747995 , 3.2 , 8.4 , -21.0
3.192924 , 8.414152 , -21.275969 , 3.2 , 8.4 , -21.0
3.1957538 , 8.408491 , -21.165598 , 3.2 , 8.4 , -21.0
3.2009363 , 8.398127 , -20.96349 , 3.3 , 8.2 , -17.1
3.2953873 , 8.209226 , -17.279902 , 3.2 , 8.4 , -21.0
3.2584085 , 8.283183 , -18.722075 , 3.2 , 8.4 , -21.0
3.1557465 , 8.488507 , -22.725897 , 3.2 , 8.4 , -21.0
3.1972022 , 8.405595 , -21.10911 , 3.3 , 8.2 , -17.1
3.2931051 , 8.21379 , -17.368898 , 3.2 , 8.4 , -21.0
3.2569528 , 8.286095 , -18.778845 , 3.2 , 8.4 , -21.0
3.1548615 , 8.490276 , -22.76041 , 3.2 , 8.4 , -21.0
3.1927292 , 8.414542 , -21.28357 , 3.2 , 8.4 , -21.0
3.1956372 , 8.408727 , -21.170158 , 3.2 , 8.4 , -21.0
3.1973822 , 8.405236 , -21.1021 , 3.2 , 8.4 , -21.0
3.198429 , 8.403141 , -21.06126 , 3.2 , 8.4 , -21.0
3.1990576 , 8.401885 , -21.036755 , 3.2 , 8.4 , -21.0
