x,y,z,xx,yy,zz
0.0 , 0.0 , 0.0 , 11.2 , -16.3 , -20.2
7.5957713 , -11.05456 , -13.699516 , 11.2 , -16.3 , -20.2
9.188608 , -13.372706 , -16.572311 , 11.2 , -16.3 , -20.2
9.91475 , -14.4295025 , -17.881962 , 11.2 , -16.3 , -20.2
10.341455 , -15.050511 , -18.651554 , 11.2 , -16.3 , -20.2
10.6226845 , -15.4598 , -19.158772 , 11.2 , -16.3 , -20.2
10.818486 , -15.744761 , -19.511915 , 10.9 , -16.0 , -14.3
10.818486 , -15.744761 , -19.511915 , 10.9 , -16.0 , -14.3
10.87151 , -15.861465 , -18.056568 , 11.2 , -16.3 , -20.2
10.996023 , -16.031944 , -18.702196 , 11.2 , -16.3 , -20.2
11.086284 , -16.15547 , -19.172342 , 11.2 , -16.3 , -20.2
11.151654 , -16.244873 , -19.515198 , 11.2 , -16.3 , -20.2
11.19883 , -16.30933 , -19.765059 , 11.2 , -16.3 , -20.2
11.232678 , -16.355516 , -19.946796 , 10.9 , -16.0 , -14.3
11.170171 , -16.301725 , -18.375525 , 11.2 , -16.3 , -20.2
11.210429 , -16.348055 , -18.929146 , 11.2 , -16.3 , -20.2
11.239235 , -16.380999 , -19.333298 , 11.2 , -16.3 , -20.2
11.259665 , -16.40416 , -19.627935 , 11.2 , -16.3 , -20.2
11.273976 , -16.42018 , -19.84237 , 10.9 , -16.0 , -14.3
11.197201 , -16.344372 , -18.29447 , 11.2 , -16.3 , -20.2
11.227118 , -16.374722 , -18.865881 , 11.2 , -16.3 , -20.2
11.248417 , -16.396069 , -19.282894 , 11.2 , -16.3 , -20.2
11.263422 , -16.410845 , -19.586916 , 10.9 , -15.9 , -14.2
11.187294 , -16.305449 , -18.077463 , 11.2 , -16.3 , -20.2
11.217654 , -16.343014 , -18.704256 , 11.2 , -16.3 , -20.2
11.239328 , -16.369719 , -19.161846 , 11.2 , -16.3 , -20.2
11.254658 , -16.388489 , -19.49563 , 11.2 , -16.3 , -20.2
11.265355 , -16.40147 , -19.738832 , 11.2 , -16.3 , -20.2
11.272675 , -16.410233 , -19.915762 , 11.2 , -16.3 , -20.2
11.277533 , -16.415922 , -20.044216 , 11.2 , -16.3 , -20.2
11.280599 , -16.419376 , -20.137213 , 10.9 , -16.0 , -14.3
11.1959915 , -16.334839 , -18.505617 , 11.2 , -16.3 , -20.2
11.220061 , -16.35875 , -19.01091 , 11.2 , -16.3 , -20.2
11.237217 , -16.375582 , -19.379763 , 11.2 , -16.3 , -20.2
11.249322 , -16.387247 , -19.648773 , 11.2 , -16.3 , -20.2
11.257739 , -16.395145 , -19.84473 , 11.2 , -16.3 , -20.2
11.263466 , -16.400297 , -19.987232 , 11.2 , -16.3 , -20.2
11.267231 , -16.40345 , -20.09063 , 11.2 , -16.3 , -20.2
11.269569 , -16.405153 , -20.16542 , 11.2 , -16.3 , -20.2
11.27087 , -16.405806 , -20.219292 , 11.2 , -16.3 , -20.2
11.2714205 , -16.4057 , -20.257864 , 11.4 , -16.7 , -25.6
11.32893 , -16.520058 , -21.837826 , 11.4 , -16.7 , -25.6
11.370572 , -16.60307 , -22.991707 , 11.2 , -16.3 , -20.2
11.343113 , -16.548162 , -22.281422 , 11.2 , -16.3 , -20.2
11.32264 , -16.507433 , -21.76073 , 11.2 , -16.3 , -20.2
11.307288 , -16.477089 , -21.378838 , 11.2 , -16.3 , -20.2
11.295691 , -16.454357 , -21.098558 , 11.2 , -16.3 , -20.2
11.286848 , -16.437206 , -20.892675 , 11.2 , -16.3 , -20.2
11.280028 , -16.42415 , -20.741262 , 11.2 , -16.3 , -20.2
11.274695 , -16.414103 , -20.629736 , 11.2 , -16.3 , -20.2
11.270457 , -16.406261 , -20.54742 , 11.2 , -16.3 , -20.2
11.267025 , -16.400047 , -20.4865 , 11.4 , -16.7 , -25.6
11.321662 , -16.509975 , -21.99301 , 11.4 , -16.7 , -25.6
11.361277 , -16.58986 , -23.093456 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
11.3899 , -16.64776 , -23.896685 , 11.4 , -16.7 , -25.6
