x,y,z,xx,yy,zz
0.0 , 0.0 , 0.0 , 18.5 , -14.6 , -21.6
12.546587 , -9.90163 , -14.648988 , 18.5 , -14.6 , -21.6
15.177612 , -11.978007 , -17.720888 , 18.5 , -14.6 , -21.6
16.377043 , -12.924585 , -19.121305 , 18.5 , -14.6 , -21.6
17.08187 , -13.480826 , -19.944237 , 18.5 , -14.6 , -21.6
17.5464 , -13.847429 , -20.486607 , 18.5 , -14.6 , -21.6
17.869822 , -14.102671 , -20.864225 , 18.5 , -14.6 , -21.6
18.10082 , -14.284973 , -21.133932 , 18.5 , -14.6 , -21.6
18.267557 , -14.416558 , -21.328608 , 18.5 , -14.6 , -21.6
18.388226 , -14.51179 , -21.469498 , 18.5 , -14.6 , -21.6
18.475405 , -14.580589 , -21.571283 , 18.5 , -14.6 , -21.6
18.538092 , -14.630062 , -21.644474 , 18.5 , -14.6 , -21.6
18.582842 , -14.665379 , -21.696724 , 18.5 , -14.6 , -21.6
18.614462 , -14.690333 , -21.733643 , 18.5 , -14.6 , -21.6
18.636482 , -14.70771 , -21.759352 , 18.5 , -14.6 , -21.6
18.651495 , -14.719559 , -21.77688 , 18.5 , -14.6 , -21.6
18.661404 , -14.727378 , -21.788448 , 18.5 , -14.6 , -21.6
18.6676 , -14.732269 , -21.795687 , 18.5 , -14.6 , -21.6
18.671112 , -14.73504 , -21.799786 , 18.5 , -14.6 , -21.6
18.67268 , -14.736279 , -21.801617 , 18.5 , -14.6 , -21.6
18.672853 , -14.736415 , -21.801819 , 18.5 , -14.6 , -21.6
18.672028 , -14.735764 , -21.800856 , 18.5 , -14.6 , -21.6
18.670496 , -14.734553 , -21.799065 , 18.5 , -14.6 , -21.6
18.668467 , -14.732952 , -21.796696 , 18.5 , -14.6 , -21.6
18.666094 , -14.73108 , -21.793926 , 18.5 , -14.6 , -21.6
18.663492 , -14.729027 , -21.790888 , 18.5 , -14.6 , -21.6
18.66074 , -14.726854 , -21.787674 , 18.5 , -14.6 , -21.6
18.657894 , -14.724609 , -21.784353 , 18.5 , -14.6 , -21.6
18.655 , -14.722326 , -21.780975 , 18.5 , -14.6 , -21.6
18.652088 , -14.720027 , -21.777575 , 18.5 , -14.6 , -21.6
18.649178 , -14.7177305 , -21.774176 , 18.5 , -14.6 , -21.6
18.646286 , -14.715447 , -21.770798 , 18.5 , -14.6 , -21.6
18.64342 , -14.713186 , -21.767452 , 18.5 , -14.6 , -21.6
18.64059 , -14.710953 , -21.764149 , 18.5 , -14.6 , -21.6
18.6378 , -14.708752 , -21.760893 , 18.5 , -14.6 , -21.6
18.635056 , -14.706584 , -21.757687 , 18.5 , -14.6 , -21.6
18.632353 , -14.7044525 , -21.754532 , 18.5 , -14.6 , -21.6
18.629698 , -14.702357 , -21.751432 , 18.5 , -14.6 , -21.6
18.62709 , -14.700298 , -21.748386 , 18.5 , -14.6 , -21.6
18.624527 , -14.6982765 , -21.745396 , 18.5 , -14.6 , -21.6
18.622011 , -14.696291 , -21.742456 , 18.5 , -14.6 , -21.6
18.619541 , -14.694341 , -21.739573 , 18.5 , -14.6 , -21.6
18.617115 , -14.692426 , -21.736738 , 18.5 , -14.6 , -21.6
18.61473 , -14.690545 , -21.733957 , 18.5 , -14.6 , -21.6
18.612392 , -14.688699 , -21.731226 , 18.5 , -14.6 , -21.6
