x,y,z,xx,yy,zz
-46.868984 , -4.31556 , -20.473816 , -46.7 , -4.3 , -20.4
-46.865147 , -4.3152065 , -20.472141 , -46.7 , -4.3 , -20.4
-46.861374 , -4.314859 , -20.470491 , -46.7 , -4.3 , -20.4
-46.861374 , -4.314859 , -20.470491 , -46.7 , -4.3 , -20.4
-46.857662 , -4.314517 , -20.468872 , -46.7 , -4.3 , -20.4
-46.854015 , -4.3141813 , -20.467278 , -46.7 , -4.3 , -20.4
-46.850426 , -4.313851 , -20.46571 , -46.7 , -4.3 , -20.4
-46.846897 , -4.313526 , -20.464169 , -46.7 , -4.3 , -20.4
-46.843426 , -4.3132067 , -20.462652 , -46.7 , -4.3 , -20.4
-46.840015 , -4.3128924 , -20.461163 , -46.7 , -4.3 , -20.4
-46.83666 , -4.3125834 , -20.459696 , -46.7 , -4.3 , -20.4
-46.833363 , -4.3122797 , -20.458256 , -46.7 , -4.3 , -20.4
-46.830116 , -4.3119807 , -20.456839 , -46.7 , -4.3 , -20.4
-46.826927 , -4.3116875 , -20.455444 , -46.7 , -4.3 , -20.4
-46.82379 , -4.3113985 , -20.454075 , -46.7 , -4.3 , -20.4
-46.82379 , -4.3113985 , -20.454075 , -46.7 , -4.3 , -20.4
-46.82379 , -4.3113985 , -20.454075 , -46.7 , -4.3 , -20.4
-46.82071 , -4.311115 , -20.452728 , -46.7 , -4.3 , -20.4
-46.817677 , -4.3108354 , -20.451405 , -46.7 , -4.3 , -20.4
-46.814697 , -4.310561 , -20.450102 , -46.7 , -4.3 , -20.4
-46.811764 , -4.3102913 , -20.448822 , -46.7 , -4.3 , -20.4
-46.808884 , -4.3100257 , -20.447563 , -46.7 , -4.3 , -20.4
-46.808884 , -4.3100257 , -20.447563 , -46.7 , -4.3 , -20.4
-46.808884 , -4.3100257 , -20.447563 , -46.7 , -4.3 , -20.4
-46.806053 , -4.3097653 , -20.446325 , -46.7 , -4.3 , -20.4
-46.806053 , -4.3097653 , -20.446325 , -46.7 , -4.3 , -20.4
-46.806053 , -4.3097653 , -20.446325 , -46.7 , -4.3 , -20.4
-46.80327 , -4.309509 , -20.44511 , -46.7 , -4.3 , -20.4
-46.80053 , -4.3092566 , -20.443914 , -46.7 , -4.3 , -20.4
-46.80053 , -4.3092566 , -20.443914 , -46.7 , -4.3 , -20.4
-46.80053 , -4.3092566 , -20.443914 , -46.7 , -4.3 , -20.4
-46.79784 , -4.309009 , -20.44274 , -46.7 , -4.3 , -20.4
-46.795197 , -4.3087654 , -20.441584 , -46.7 , -4.3 , -20.4
-46.7926 , -4.308526 , -20.440449 , -46.7 , -4.3 , -20.4
-46.790043 , -4.308291 , -20.439333 , -46.7 , -4.3 , -20.4
-46.790043 , -4.308291 , -20.439333 , -46.7 , -4.3 , -20.4
-46.787533 , -4.3080597 , -20.438236 , -46.7 , -4.3 , -20.4
-46.787533 , -4.3080597 , -20.438236 , -46.7 , -4.3 , -20.4
-46.785065 , -4.3078327 , -20.437159 , -46.7 , -4.3 , -20.4
-46.78264 , -4.307609 , -20.436098 , -46.7 , -4.3 , -20.4
-46.780254 , -4.3073897 , -20.435057 , -46.7 , -4.3 , -20.4
-46.777912 , -4.307174 , -20.434034 , -46.7 , -4.3 , -20.4
-46.777912 , -4.307174 , -20.434034 , -46.7 , -4.3 , -20.4
-46.77561 , -4.3069625 , -20.43303 , -46.7 , -4.3 , -20.4
-46.77335 , -4.306754 , -20.432041 , -46.7 , -4.3 , -20.4
-46.77113 , -4.3065495 , -20.43107 , -46.7 , -4.3 , -20.4
-46.77113 , -4.3065495 , -20.43107 , -46.7 , -4.3 , -20.4
-46.768948 , -4.3063483 , -20.430117 , -46.7 , -4.3 , -20.4
-46.766804 , -4.306151 , -20.42918 , -46.7 , -4.3 , -20.4
-46.764694 , -4.3059573 , -20.42826 , -46.7 , -4.3 , -20.4
-46.762627 , -4.3057666 , -20.427357 , -46.7 , -4.3 , -20.4
-46.760593 , -4.305579 , -20.426468 , -46.7 , -4.3 , -20.4
-46.758595 , -4.3053956 , -20.425596 , -46.7 , -4.3 , -20.4
-46.756634 , -4.305215 , -20.424738 , -46.7 , -4.3 , -20.4
-46.754707 , -4.3050375 , -20.423897 , -46.7 , -4.3 , -20.4
-46.752815 , -4.304863 , -20.42307 , -46.7 , -4.3 , -20.4
-46.752815 , -4.304863 , -20.42307 , -46.7 , -4.3 , -20.4
-46.750957 , -4.3046923 , -20.422258 , -46.7 , -4.3 , -20.4
-46.74913 , -4.304524 , -20.421461 , -46.7 , -4.3 , -20.4
-46.74734 , -4.304359 , -20.42068 , -46.7 , -4.3 , -20.4
-46.74558 , -4.304197 , -20.41991 , -46.7 , -4.3 , -20.4
-46.74558 , -4.304197 , -20.41991 , -46.7 , -4.3 , -20.4
-46.74385 , -4.304038 , -20.419155 , -46.7 , -4.3 , -20.4
-46.742157 , -4.3038816 , -20.418415 , -46.7 , -4.3 , -20.4
-46.74049 , -4.303728 , -20.417686 , -46.7 , -4.3 , -20.4
-46.738853 , -4.303578 , -20.416973 , -46.7 , -4.3 , -20.4
