x,y,z,xx,yy,zz
-8.122886 , -13.630515 , -15.395869 , -8.1 , -13.6 , -14.9
-7.9363666 , -13.381821 , -11.354586 , -8.1 , -13.6 , -14.9
-8.088899 , -13.585198 , -14.65946 , -8.4 , -14.0 , -21.4
-8.376156 , -13.968209 , -20.883387 , -8.4 , -14.0 , -21.4
-8.561745 , -14.21566 , -24.904486 , -8.4 , -14.0 , -21.4
-8.439361 , -14.052481 , -22.252817 , -8.4 , -14.0 , -21.4
-8.4236355 , -14.031515 , -21.912119 , -8.4 , -14.0 , -21.4
-8.414185 , -14.018915 , -21.707361 , -8.4 , -14.0 , -21.4
-8.408513 , -14.01135 , -21.584438 , -8.4 , -14.0 , -21.4
-8.4051075 , -14.00681 , -21.510668 , -8.4 , -14.0 , -21.4
-8.403064 , -14.0040865 , -21.4664 , -8.4 , -14.0 , -21.4
-8.401838 , -14.002452 , -21.439842 , -8.4 , -14.0 , -21.4
-8.401103 , -14.0014715 , -21.423904 , -8.4 , -14.0 , -21.4
-8.400661 , -14.000882 , -21.414343 , -8.4 , -14.0 , -21.4
-8.400397 , -14.000529 , -21.408606 , -8.4 , -14.0 , -21.4
-8.400237 , -14.000318 , -21.405163 , -8.4 , -14.0 , -21.4
-8.400143 , -14.000191 , -21.403097 , -8.4 , -14.0 , -21.4
-8.400085 , -14.000114 , -21.40186 , -8.4 , -14.0 , -21.4
-8.400051 , -14.000069 , -21.401115 , -8.4 , -14.0 , -21.4
-8.400031 , -14.000041 , -21.40067 , -8.4 , -14.0 , -21.4
-8.400018 , -14.000025 , -21.400402 , -8.4 , -14.0 , -21.4
-8.40001 , -14.000014 , -21.40024 , -8.4 , -14.0 , -21.4
-8.400006 , -14.000009 , -21.400145 , -8.4 , -14.0 , -21.4
-8.400003 , -14.000005 , -21.400085 , -8.4 , -14.0 , -21.4
-8.4000025 , -14.000003 , -21.400051 , -8.4 , -14.0 , -21.4
-8.379891 , -13.973189 , -20.964334 , -8.1 , -13.6 , -14.9
-8.1201105 , -13.626813 , -15.335705 , -8.4 , -14.0 , -21.4
-8.21881 , -13.758413 , -17.474218 , -8.1 , -13.6 , -14.9
-8.230407 , -13.773874 , -17.725471 , -8.1 , -13.6 , -14.9
-8.006018 , -13.474691 , -12.863718 , -8.4 , -14.0 , -21.4
-8.36356 , -13.951412 , -20.610466 , -8.4 , -14.0 , -21.4
-8.554692 , -14.206258 , -24.751675 , -8.4 , -14.0 , -21.4
-8.434832 , -14.046442 , -22.154686 , -8.4 , -14.0 , -21.4
-8.396114 , -13.994819 , -21.315794 , -8.1 , -13.6 , -14.9
-8.130344 , -13.640458 , -15.55744 , -8.4 , -14.0 , -21.4
-8.231561 , -13.7754135 , -17.750483 , -8.4 , -14.0 , -21.4
-8.5343275 , -14.179105 , -24.310453 , -8.4 , -14.0 , -21.4
