x,y,z,xx,yy,zz
0.0 , 0.0 , 0.0 , 35.2 , -16.0 , -20.9
23.872425 , -10.851102 , -14.174252 , 34.4 , -15.7 , -15.8
28.526718 , -12.994671 , -14.904086 , 34.4 , -15.7 , -15.6
30.648853 , -13.972007 , -15.168155 , 35.2 , -16.0 , -20.9
32.14973 , -14.641513 , -17.005102 , 34.4 , -15.7 , -15.6
32.8983 , -14.992534 , -16.621742 , 35.2 , -16.0 , -20.9
33.65373 , -15.32477 , -17.90674 , 35.2 , -16.0 , -20.9
34.19337 , -15.562098 , -18.82512 , 35.2 , -16.0 , -20.9
34.583157 , -15.733502 , -19.489788 , 35.2 , -16.0 , -20.9
34.86561 , -15.857685 , -19.973167 , 35.2 , -16.0 , -20.9
35.070057 , -15.947549 , -20.324982 , 35.2 , -16.0 , -20.9
35.217484 , -16.012321 , -20.58066 , 35.2 , -16.0 , -20.9
35.323143 , -16.058716 , -20.765915 , 35.2 , -16.0 , -20.9
35.398216 , -16.091654 , -20.89956 , 35.2 , -16.0 , -20.9
35.45092 , -16.11475 , -20.995413 , 35.2 , -16.0 , -20.9
35.48728 , -16.13066 , -21.063606 , 34.4 , -15.7 , -15.6
35.280678 , -16.054684 , -19.580856 , 34.4 , -15.7 , -15.6
35.12763 , -15.998227 , -18.495556 , 34.4 , -15.7 , -15.6
35.01385 , -15.956092 , -17.701353 , 34.4 , -15.7 , -15.6
34.92888 , -15.924464 , -17.1203 , 34.4 , -15.7 , -15.6
34.865032 , -15.900548 , -16.69529 , 35.2 , -16.0 , -20.9
35.04753 , -15.968861 , -17.913782 , 34.4 , -15.7 , -15.8
34.94844 , -15.93147 , -17.332586 , 35.2 , -16.0 , -20.9
35.105103 , -15.98991 , -18.378214 , 34.4 , -15.7 , -15.6
34.987305 , -15.945377 , -17.613678 , 34.4 , -15.7 , -15.6
34.899635 , -15.912107 , -17.054438 , 34.4 , -15.7 , -15.6
34.834045 , -15.8870945 , -16.645435 , 34.4 , -15.7 , -15.6
34.78465 , -15.868139 , -16.34638 , 35.2 , -16.0 , -20.9
34.97755 , -15.940041 , -17.654335 , 34.4 , -15.7 , -15.6
34.88673 , -15.905542 , -17.083736 , 34.4 , -15.7 , -15.6
34.818954 , -15.879685 , -16.6664 , 34.4 , -15.7 , -15.6
34.768066 , -15.860165 , -16.361233 , 35.2 , -16.0 , -20.9
34.959812 , -15.931635 , -17.66351 , 34.4 , -15.7 , -15.6
34.868435 , -15.896942 , -17.089981 , 35.2 , -16.0 , -20.9
35.030525 , -15.957302 , -18.195358 , 34.4 , -15.7 , -15.6
34.91757 , -15.914529 , -17.478218 , 35.2 , -16.0 , -20.9
35.063847 , -15.968974 , -18.478065 , 35.2 , -16.0 , -20.9
35.16951 , -16.008196 , -19.208397 , 35.2 , -16.0 , -20.9
35.245476 , -16.036287 , -19.741484 , 35.2 , -16.0 , -20.9
35.299725 , -16.056244 , -20.130224 , 34.4 , -15.7 , -15.6
35.108097 , -15.984002 , -18.889511 , 35.2 , -16.0 , -20.9
35.19678 , -16.016884 , -19.505375 , 35.2 , -16.0 , -20.9
35.260414 , -16.04038 , -19.954775 , 35.2 , -16.0 , -20.9
35.30573 , -16.057013 , -20.282347 , 34.4 , -15.7 , -15.6
35.10772 , -15.982405 , -18.99738 , 35.2 , -16.0 , -20.9
35.19175 , -16.013569 , -19.580479 , 35.2 , -16.0 , -20.9
35.252064 , -16.035845 , -20.005978 , 34.4 , -15.7 , -15.6
35.065125 , -15.965407 , -18.79296 , 35.2 , -16.0 , -20.9
35.157288 , -15.999639 , -19.428555 , 35.2 , -16.0 , -20.9
35.223614 , -16.024187 , -19.892536 , 34.4 , -15.7 , -15.6
35.041153 , -15.955445 , -18.707867 , 34.4 , -15.7 , -15.6
34.90674 , -15.904727 , -17.8411 , 34.4 , -15.7 , -15.6
34.80751 , -15.86721 , -17.207048 , 35.2 , -16.0 , -20.9
34.963943 , -15.925571 , -18.266335 , 34.4 , -15.7 , -15.6
34.847523 , -15.881616 , -17.517551 , 35.2 , -16.0 , -20.9
34.991394 , -15.935277 , -18.492847 , 35.2 , -16.0 , -20.9
35.09569 , -15.974102 , -19.20558 , 34.4 , -15.7 , -15.6
34.94115 , -15.915867 , -18.203123 , 34.4 , -15.7 , -15.6
34.82728 , -15.872888 , -17.469751 , 34.4 , -15.7 , -15.6
34.743195 , -15.841084 , -16.933361 , 34.4 , -15.7 , -15.6
34.680927 , -15.817466 , -16.541172 , 34.4 , -15.7 , -15.6
34.634647 , -15.799847 , -16.25454 , 34.4 , -15.7 , -15.6
34.60008 , -15.786626 , -16.04518 , 35.2 , -16.0 , -20.9
34.80401 , -15.862844 , -17.415525 , 34.4 , -15.7 , -15.6
34.722466 , -15.832016 , -16.89431 , 35.2 , -16.0 , -20.9
34.892044 , -15.895362 , -18.03644 , 35.2 , -16.0 , -20.9
35.015297 , -15.9413395 , -18.87135 , 35.2 , -16.0 , -20.9
35.10465 , -15.974607 , -19.481361 , 34.4 , -15.7 , -15.6
34.93925 , -15.912351 , -18.403385 , 34.4 , -15.7 , -15.6
34.817574 , -15.866491 , -17.614729 , 35.2 , -16.0 , -20.9
34.957867 , -15.918875 , -18.561344 , 35.2 , -16.0 , -20.9
35.059742 , -15.956857 , -19.253166 , 34.4 , -15.7 , -15.6
34.903534 , -15.89806 , -18.234892 , 35.2 , -16.0 , -20.9
35.018612 , -15.940998 , -19.013597 , 35.2 , -16.0 , -20.9
35.102062 , -15.97208 , -19.582521 , 35.2 , -16.0 , -20.9
35.162373 , -15.99449 , -19.997879 , 34.4 , -15.7 , -15.6
34.97575 , -15.9243 , -18.777018 , 35.2 , -16.0 , -20.9
35.06864 , -15.958934 , -19.407692 , 34.4 , -15.7 , -15.6
34.90587 , -15.8976965 , -18.34435 , 34.4 , -15.7 , -15.6
34.78623 , -15.852636 , -17.566486 , 35.2 , -16.0 , -20.9
34.928215 , -15.90569 , -18.521671 , 35.2 , -16.0 , -20.9
35.031445 , -15.944214 , -19.219841 , 34.4 , -15.7 , -15.6
34.876247 , -15.885829 , -18.205679 , 35.2 , -16.0 , -20.9
34.992264 , -15.929153 , -18.988087 , 35.2 , -16.0 , -20.9
35.076508 , -15.960567 , -19.559788 , 34.4 , -15.7 , -15.6
34.907413 , -15.896981 , -18.452873 , 35.2 , -16.0 , -20.9
35.013317 , -15.936522 , -19.167591 , 34.4 , -15.7 , -15.6
34.860077 , -15.878887 , -18.165262 , 34.4 , -15.7 , -15.6
34.7475 , -15.836504 , -17.43212 , 35.2 , -16.0 , -20.9
34.894836 , -15.89159 , -18.420664 , 34.4 , -15.7 , -15.6
34.771923 , -15.845337 , -17.618618 , 35.2 , -16.0 , -20.9
34.911728 , -15.897605 , -18.556847 , 35.2 , -16.0 , -20.9
35.01346 , -15.935598 , -19.24265 , 34.4 , -15.7 , -15.6
34.857162 , -15.876834 , -18.218807 , 35.2 , -16.0 , -20.9
34.972576 , -15.919964 , -18.994862 , 35.2 , -16.0 , -20.9
35.05648 , -15.95128 , -19.561954 , 34.4 , -15.7 , -15.6
34.88713 , -15.887629 , -18.451054 , 34.4 , -15.7 , -15.6
34.76284 , -15.840877 , -17.638481 , 34.4 , -15.7 , -15.6
34.671547 , -15.8065 , -17.044308 , 34.4 , -15.7 , -15.6
34.604412 , -15.781187 , -16.610014 , 35.2 , -16.0 , -20.9
34.785194 , -15.8488455 , -17.818005 , 34.4 , -15.7 , -15.6
34.686764 , -15.811801 , -17.176012 , 34.4 , -15.7 , -15.6
34.614426 , -15.784543 , -16.706707 , 35.2 , -16.0 , -20.9
34.791447 , -15.850797 , -17.889217 , 35.2 , -16.0 , -20.9
34.92051 , -15.89907 , -18.753855 , 35.2 , -16.0 , -20.9
35.014477 , -15.934182 , -19.385796 , 35.2 , -16.0 , -20.9
35.082752 , -15.959665 , -19.847391 , 34.4 , -15.7 , -15.6
34.90196 , -15.891747 , -18.658714 , 35.2 , -16.0 , -20.9
34.999653 , -15.928265 , -19.31486 , 35.2 , -16.0 , -20.9
35.070683 , -15.954785 , -19.794197 , 35.2 , -16.0 , -20.9
35.122196 , -15.97399 , -20.144108 , 35.2 , -16.0 , -20.9
35.15944 , -15.987844 , -20.399282 , 35.2 , -16.0 , -20.9
35.186234 , -15.997784 , -20.585115 , 35.2 , -16.0 , -20.9
35.205395 , -16.00486 , -20.7202 , 35.2 , -16.0 , -20.9
35.218967 , -16.009846 , -20.818146 , 35.2 , -16.0 , -20.9
35.228466 , -16.013304 , -20.888918 , 35.2 , -16.0 , -20.9
35.23498 , -16.015646 , -20.939812 , 35.2 , -16.0 , -20.9
35.239323 , -16.017174 , -20.97617 , 34.4 , -15.7 , -15.6
35.011745 , -15.931734 , -19.475904 , 35.2 , -16.0 , -20.9
35.075336 , -15.955484 , -19.904501 , 35.2 , -16.0 , -20.9
35.121483 , -15.972694 , -20.217386 , 35.2 , -16.0 , -20.9
35.15486 , -15.98512 , -20.445574 , 34.4 , -15.7 , -15.6
34.94855 , -15.907661 , -19.085665 , 35.2 , -16.0 , -20.9
35.027752 , -15.937272 , -19.617157 , 34.4 , -15.7 , -15.6
34.85499 , -15.872397 , -18.479246 , 34.4 , -15.7 , -15.6
34.7284 , -15.8248415 , -17.647135 , 35.2 , -16.0 , -20.9
34.86599 , -15.876353 , -18.56508 , 35.2 , -16.0 , -20.9
34.966343 , -15.913903 , -19.236223 , 35.2 , -16.0 , -20.9
35.039448 , -15.941236 , -19.726696 , 34.4 , -15.7 , -15.6
34.862225 , -15.874698 , -18.558664 , 34.4 , -15.7 , -15.6
34.732403 , -15.825935 , -17.704521 , 34.4 , -15.7 , -15.6
34.63728 , -15.790187 , -17.08016 , 35.2 , -16.0 , -20.9
34.797947 , -15.850362 , -18.150303 , 35.2 , -16.0 , -20.9
34.915222 , -15.894266 , -18.932861 , 35.2 , -16.0 , -20.9
35.000732 , -15.926262 , -19.504894 , 34.4 , -15.7 , -15.6
34.83261 , -15.863144 , -18.39648 , 34.4 , -15.7 , -15.6
34.709473 , -15.816898 , -17.58599 , 34.4 , -15.7 , -15.6
34.61927 , -15.783004 , -16.99359 , 34.4 , -15.7 , -15.6
